time,state,action,reward,rep,model
36,0.5589562256550182,0.1344512701034546,0.1344512701034546,54,TD3_tuned
37,0.608725688766804,0.021750986576080322,0.021750986576080322,54,TD3_tuned
38,0.6768049893270035,0.0702330470085144,0.0702330470085144,54,TD3_tuned
39,0.6149843611758593,0.154524564743042,0.154524564743042,54,TD3_tuned
40,0.6086487058613527,0.07769268751144409,0.07769268751144409,54,TD3_tuned
41,0.5806433482676516,0.07014572620391846,0.07014572620391846,54,TD3_tuned
42,0.5803293252237057,0.04063916206359863,0.04063916206359863,54,TD3_tuned
43,0.5685860771801815,0.04033023118972778,0.04033023118972778,54,TD3_tuned
44,0.5836485822351349,0.03038245439529419,0.03038245439529419,54,TD3_tuned
45,0.6552520995416707,0.043718814849853516,0.043718814849853516,54,TD3_tuned
46,0.5748559733563366,0.14401447772979736,0.14401447772979736,54,TD3_tuned
47,0.5412303124123297,0.03533381223678589,0.03533381223678589,54,TD3_tuned
48,0.7075664780474837,0.003341078758239746,0.003341078758239746,54,TD3_tuned
49,0.6251064365017325,0.17419201135635376,0.17419201135635376,54,TD3_tuned
50,0.5332852039547299,0.09138917922973633,0.09138917922973633,54,TD3_tuned
51,0.5830493843771525,0.0014315247535705566,0.0014315247535705566,54,TD3_tuned
52,0.6204738470783583,0.04308384656906128,0.04308384656906128,54,TD3_tuned
53,0.7015376662633102,0.08485651016235352,0.08485651016235352,54,TD3_tuned
54,0.546801821235677,0.17061704397201538,0.17061704397201538,54,TD3_tuned
55,0.6680338372932683,0.006049394607543945,0.006049394607543945,54,TD3_tuned
56,0.6653173233516698,0.15010368824005127,0.15010368824005127,54,TD3_tuned
57,0.5589881983604145,0.14877432584762573,0.14877432584762573,54,TD3_tuned
58,0.5968429180979213,0.021823883056640625,0.021823883056640625,54,TD3_tuned
59,0.5574680809341954,0.058093249797821045,0.058093249797821045,54,TD3_tuned
60,0.6024427952649575,0.018608570098876953,0.018608570098876953,54,TD3_tuned
61,0.6115095917475732,0.06350642442703247,0.06350642442703247,54,TD3_tuned
62,0.6481057297775328,0.07346189022064209,0.07346189022064209,54,TD3_tuned
63,0.6487589568091041,0.13066595792770386,0.13066595792770386,54,TD3_tuned
64,0.5531059720688043,0.13190186023712158,0.13190186023712158,54,TD3_tuned
65,0.5093296693183027,0.011763989925384521,0.011763989925384521,54,TD3_tuned
66,0.5831651904614061,5.6743621826171875e-5,5.6743621826171875e-5,54,TD3_tuned
67,0.6303305610629754,0.043205440044403076,0.043205440044403076,54,TD3_tuned
68,0.6189563357562292,0.09933000802993774,0.09933000802993774,54,TD3_tuned
69,0.5932349563860356,0.08281522989273071,0.08281522989273071,54,TD3_tuned
70,0.6196673205418268,0.05484199523925781,0.05484199523925781,54,TD3_tuned
71,0.6917278918174847,0.08376568555831909,0.08376568555831909,54,TD3_tuned
72,0.6232229169889651,0.16343164443969727,0.16343164443969727,54,TD3_tuned
73,0.5892293637316008,0.0886772871017456,0.0886772871017456,54,TD3_tuned
74,0.5867177824579394,0.050083935260772705,0.050083935260772705,54,TD3_tuned
75,0.6049652458167453,0.04711681604385376,0.04711681604385376,54,TD3_tuned
76,0.701610388251929,0.06609994173049927,0.06609994173049927,54,TD3_tuned
77,0.595928739407068,0.17066198587417603,0.17066198587417603,54,TD3_tuned
78,0.612161648858425,0.05725204944610596,0.05725204944610596,54,TD3_tuned
79,0.5865468998191519,0.07423853874206543,0.07423853874206543,54,TD3_tuned
80,0.6734584848037932,0.04692131280899048,0.04692131280899048,54,TD3_tuned
81,0.6975475221808415,0.15281987190246582,0.15281987190246582,54,TD3_tuned
82,0.6284489086751505,0.16770678758621216,0.16770678758621216,54,TD3_tuned
83,0.6111474996498937,0.09639716148376465,0.09639716148376465,54,TD3_tuned
84,0.6146570532049207,0.07303398847579956,0.07303398847579956,54,TD3_tuned
85,0.48382747125391845,0.07728445529937744,0.07728445529937744,54,TD3_tuned
86,0.5948004825178542,8.940696716308594e-7,8.940696716308594e-7,54,TD3_tuned
87,0.6203499174779802,0.05623006820678711,0.05623006820678711,54,TD3_tuned
88,0.6332250301903963,0.08468800783157349,0.08468800783157349,54,TD3_tuned
89,0.5663100549263222,0.10400700569152832,0.10400700569152832,54,TD3_tuned
90,0.5914605563066768,0.028760015964508057,0.028760015964508057,54,TD3_tuned
91,0.5910046101487588,0.052871882915496826,0.052871882915496826,54,TD3_tuned
92,0.6683011338373587,0.052290141582489014,0.052290141582489014,54,TD3_tuned
93,0.5733458997532968,0.15023505687713623,0.15023505687713623,54,TD3_tuned
94,0.7261220713018254,0.03407329320907593,0.03407329320907593,54,TD3_tuned
95,0.6379963126865202,0.1859162449836731,0.1859162449836731,54,TD3_tuned
96,0.5335444138658768,0.11217355728149414,0.11217355728149414,54,TD3_tuned
97,0.5999245203234383,0.00147169828414917,0.00147169828414917,54,TD3_tuned
98,0.5783354987067107,0.06101548671722412,0.06101548671722412,54,TD3_tuned
99,0.495954482095178,0.03842651844024658,0.03842651844024658,54,TD3_tuned
0,0.75,0,0,55,TD3_tuned
1,0.6575224283965091,0.20518338680267334,0.20518338680267334,55,TD3_tuned
2,0.6147402048276528,0.1450604796409607,0.1450604796409607,55,TD3_tuned
3,0.6208217214411018,0.07738792896270752,0.07738792896270752,55,TD3_tuned
4,0.5361069662498105,0.08533114194869995,0.08533114194869995,55,TD3_tuned
5,0.5829886166007865,0.0019345283508300781,0.0019345283508300781,55,TD3_tuned
6,0.6599424997988722,0.04302036762237549,0.04302036762237549,55,TD3_tuned
7,0.5346804126051619,0.1461997628211975,0.1461997628211975,55,TD3_tuned
8,0.472743846826593,0.0016613602638244629,0.0016613602638244629,55,TD3_tuned
9,0.5367845622337796,1.1920928955078125e-7,1.1920928955078125e-7,55,TD3_tuned
10,0.6017638368297237,0.0020795464515686035,0.0020795464515686035,55,TD3_tuned
11,0.6207896869296575,0.06282532215118408,0.06282532215118408,55,TD3_tuned
12,0.6491366368041429,0.08528727293014526,0.08528727293014526,55,TD3_tuned
13,0.6243666518717094,0.13262146711349487,0.13262146711349487,55,TD3_tuned
14,0.6225236970484305,0.09031474590301514,0.09031474590301514,55,TD3_tuned
15,0.6734104710489542,0.08769023418426514,0.08769023418426514,55,TD3_tuned
16,0.5164076424397108,0.15279549360275269,0.15279549360275269,55,TD3_tuned
17,0.6172009475592234,1.7577409744262695e-4,1.7577409744262695e-4,55,TD3_tuned
18,0.644910076393116,0.0805126428604126,0.0805126428604126,55,TD3_tuned
19,0.5305408644717728,0.12477338314056396,0.12477338314056396,55,TD3_tuned
20,0.5246393026532092,0.0010680556297302246,0.0010680556297302246,55,TD3_tuned
21,0.5598339706003381,5.359649658203125e-4,5.359649658203125e-4,55,TD3_tuned
22,0.5751426104010658,0.023844897747039795,0.023844897747039795,55,TD3_tuned
23,0.654746712340925,0.035578131675720215,0.035578131675720215,55,TD3_tuned
24,0.5545261968137372,0.1437838077545166,0.1437838077545166,55,TD3_tuned
25,0.5690476438195788,0.013660609722137451,0.013660609722137451,55,TD3_tuned
26,0.5799587724994104,0.030722439289093018,0.030722439289093018,55,TD3_tuned
27,0.674915314682814,0.03996872901916504,0.03996872901916504,55,TD3_tuned
28,0.5968987168796525,0.15355980396270752,0.15355980396270752,55,TD3_tuned
29,0.6036459589114552,0.058144986629486084,0.058144986629486084,55,TD3_tuned
30,0.6075323415890717,0.0647309422492981,0.0647309422492981,55,TD3_tuned
31,0.6827887895325099,0.06889128684997559,0.06889128684997559,55,TD3_tuned
32,0.5605269077817617,0.1577383279800415,0.1577383279800415,55,TD3_tuned
33,0.6805772434534817,0.025018036365509033,0.025018036365509033,55,TD3_tuned
34,0.6099429593526478,0.15649205446243286,0.15649205446243286,55,TD3_tuned
35,0.6042391868186255,0.07162773609161377,0.07162773609161377,55,TD3_tuned
36,0.7482147133549778,0.06534314155578613,0.06534314155578613,55,TD3_tuned
37,0.5614693729811512,0.2036651372909546,0.2036651372909546,55,TD3_tuned
38,0.5915365648677727,0.02559351921081543,0.02559351921081543,55,TD3_tuned
39,0.5467461896062302,0.05296945571899414,0.05296945571899414,55,TD3_tuned
40,0.6667375351585745,0.006013631820678711,0.006013631820678711,55,TD3_tuned
41,0.6795566561063989,0.14946800470352173,0.14946800470352173,55,TD3_tuned
42,0.6858854955307387,0.15594327449798584,0.15594327449798584,55,TD3_tuned
43,0.6654810365668872,0.15961068868637085,0.15961068868637085,55,TD3_tuned
44,0.5813343589904552,0.14885413646697998,0.14885413646697998,55,TD3_tuned
45,0.5948039011088737,0.04132699966430664,0.04132699966430664,55,TD3_tuned
46,0.5231201100057283,0.05623316764831543,0.05623316764831543,55,TD3_tuned
47,0.7039408243321067,4.366636276245117e-4,4.366636276245117e-4,55,TD3_tuned
48,0.631470931208347,0.17210769653320312,0.17210769653320312,55,TD3_tuned
49,0.5789571421783117,0.10114836692810059,0.10114836692810059,55,TD3_tuned
50,0.6861793831180385,0.039007365703582764,0.039007365703582764,55,TD3_tuned
51,0.5499703267018734,0.15979546308517456,0.15979546308517456,55,TD3_tuned
52,0.6380180431326237,0.008454442024230957,0.008454442024230957,55,TD3_tuned
53,0.591529195862487,0.11221212148666382,0.11221212148666382,55,TD3_tuned
54,0.6475201266576128,0.052959978580474854,0.052959978580474854,55,TD3_tuned
55,0.589563594263248,0.12956702709197998,0.12956702709197998,55,TD3_tuned
56,0.5353979779115653,0.050492286682128906,0.050492286682128906,55,TD3_tuned
57,0.6122984261517505,0.0017935633659362793,0.0017935633659362793,55,TD3_tuned
58,0.6688830586528968,0.07440251111984253,0.07440251111984253,55,TD3_tuned
59,0.5917459318686171,0.15052151679992676,0.15052151679992676,55,TD3_tuned
60,0.6548023446693366,0.05323922634124756,0.05323922634124756,55,TD3_tuned
61,0.5325311034998613,0.14380913972854614,0.14380913972854614,55,TD3_tuned
62,0.6045230400931753,0.0013208389282226562,0.0013208389282226562,55,TD3_tuned
63,0.5797774867857001,0.06563800573348999,0.06563800573348999,55,TD3_tuned
64,0.6548406503259532,0.03979301452636719,0.03979301452636719,55,TD3_tuned
65,0.58758685733837,0.1438266634941101,0.1438266634941101,55,TD3_tuned
66,0.6512229940458725,0.04812359809875488,0.04812359809875488,55,TD3_tuned
67,0.6454661915397961,0.13666248321533203,0.13666248321533203,55,TD3_tuned
68,0.6305117111754857,0.1257806420326233,0.1257806420326233,55,TD3_tuned
69,0.6201083155285996,0.09961676597595215,0.09961676597595215,55,TD3_tuned
70,0.5568855096208214,0.08436042070388794,0.08436042070388794,55,TD3_tuned
71,0.6137652272614743,0.017504751682281494,0.017504751682281494,55,TD3_tuned
72,0.5835010939989547,0.07618236541748047,0.07618236541748047,55,TD3_tuned
73,0.5958836502086543,0.04356151819229126,0.04356151819229126,55,TD3_tuned
74,0.5930489767199512,0.05721086263656616,0.05721086263656616,55,TD3_tuned
75,0.5601715983976953,0.0546795129776001,0.0546795129776001,55,TD3_tuned
76,0.5052823966840289,0.02470231056213379,0.02470231056213379,55,TD3_tuned
77,0.5464866046205819,2.9385089874267578e-5,2.9385089874267578e-5,55,TD3_tuned
78,0.6255962850945224,0.005849719047546387,0.005849719047546387,55,TD3_tuned
79,0.5362287744772544,0.09210729598999023,0.09210729598999023,55,TD3_tuned
80,0.6097545182269223,0.0019598007202148438,0.0019598007202148438,55,TD3_tuned
81,0.7152031970442073,0.07141011953353882,0.07141011953353882,55,TD3_tuned
82,0.6660743166576046,0.17862266302108765,0.17862266302108765,55,TD3_tuned
83,0.6768043203161844,0.14914369583129883,0.14914369583129883,55,TD3_tuned
84,0.617558962212635,0.15452426671981812,0.15452426671981812,55,TD3_tuned
85,0.6738266103255866,0.08097732067108154,0.08097732067108154,55,TD3_tuned
86,0.5579844790523477,0.15300655364990234,0.15300655364990234,55,TD3_tuned
87,0.578211635734233,0.019644439220428467,0.019644439220428467,55,TD3_tuned
88,0.4665360326244027,0.038311898708343506,0.038311898708343506,55,TD3_tuned
89,0.5965379739767681,5.960464477539063e-8,5.960464477539063e-8,55,TD3_tuned
90,0.6962580190208919,0.05781137943267822,0.05781137943267822,55,TD3_tuned
91,0.5749713572911735,0.1667330265045166,0.1667330265045166,55,TD3_tuned
92,0.6003686729976898,0.03543198108673096,0.03543198108673096,55,TD3_tuned
93,0.5728391668446385,0.061447858810424805,0.061447858810424805,55,TD3_tuned
94,0.6343502500738476,0.033660292625427246,0.033660292625427246,55,TD3_tuned
95,0.6626755489418065,0.10588079690933228,0.10588079690933228,55,TD3_tuned
96,0.500326095568201,0.14749634265899658,0.14749634265899658,55,TD3_tuned
97,0.5957976944024301,1.3113021850585938e-05,1.3113021850585938e-05,55,TD3_tuned
98,0.5983134230104892,0.05713242292404175,0.05713242292404175,55,TD3_tuned
99,0.6194993149212673,0.05947166681289673,0.05947166681289673,55,TD3_tuned
0,0.75,0,0,56,TD3_tuned
1,0.6089604730230145,0.20518338680267334,0.20518338680267334,56,TD3_tuned
2,0.6074389523486838,0.07050001621246338,0.07050001621246338,56,TD3_tuned
3,0.6016830682584101,0.06878727674484253,0.06878727674484253,56,TD3_tuned
4,0.6657774689816491,0.06274479627609253,0.06274479627609253,56,TD3_tuned
5,0.6133348980016453,0.14899873733520508,0.14899873733520508,56,TD3_tuned
6,0.6241133623147481,0.07565593719482422,0.07565593719482422,56,TD3_tuned
7,0.5409239715215504,0.0899496078491211,0.0899496078491211,56,TD3_tuned
8,0.5919082111283748,0.0032337307929992676,0.0032337307929992676,56,TD3_tuned
9,0.6614049823869946,0.053449153900146484,0.053449153900146484,56,TD3_tuned
10,0.5913890243539849,0.14689230918884277,0.14689230918884277,56,TD3_tuned
11,0.6486845674632785,0.052780210971832275,0.052780210971832275,56,TD3_tuned
12,0.683153273332833,0.1317605972290039,0.1317605972290039,56,TD3_tuned
13,0.6545587130843086,0.15795177221298218,0.15795177221298218,56,TD3_tuned
14,0.5908862619404702,0.14339697360992432,0.14339697360992432,56,TD3_tuned
15,0.5857663663734565,0.05214017629623413,0.05214017629623413,56,TD3_tuned
16,0.4764323536359927,0.046038269996643066,0.046038269996643066,56,TD3_tuned
17,0.5432430831810299,2.384185791015625e-7,2.384185791015625e-7,56,TD3_tuned
18,0.5960682964600711,0.004140675067901611,0.004140675067901611,56,TD3_tuned
19,0.6342681129949369,0.057379722595214844,0.057379722595214844,56,TD3_tuned
20,0.5951467970288359,0.1057429313659668,0.1057429313659668,56,TD3_tuned
21,0.5959016807913724,0.05654191970825195,0.05654191970825195,56,TD3_tuned
22,0.5173739959659657,0.05722731351852417,0.05722731351852417,56,TD3_tuned
23,0.5434724168555713,2.0045042037963867e-4,2.0045042037963867e-4,56,TD3_tuned
24,0.6394700813113339,0.004243075847625732,0.004243075847625732,56,TD3_tuned
25,0.6894978615631419,0.11481571197509766,0.11481571197509766,56,TD3_tuned
26,0.5971784651059794,0.16194671392440796,0.16194671392440796,56,TD3_tuned
27,0.6309839993365954,0.05840504169464111,0.05840504169464111,56,TD3_tuned
28,0.6558746593672179,0.10036814212799072,0.10036814212799072,56,TD3_tuned
29,0.5450519098831768,0.1442992091178894,0.1442992091178894,56,TD3_tuned
30,0.6343594652293842,0.005020797252655029,0.005020797252655029,56,TD3_tuned
31,0.5640879505025121,0.10589629411697388,0.10589629411697388,56,TD3_tuned
32,0.6578460429758074,0.02726113796234131,0.02726113796234131,56,TD3_tuned
33,0.5953472379832203,0.1452123522758484,0.1452123522758484,56,TD3_tuned
34,0.6292519079289676,0.05672311782836914,0.05672311782836914,56,TD3_tuned
35,0.5647095521093836,0.09763854742050171,0.09763854742050171,56,TD3_tuned
36,0.6495958184129428,0.02767246961593628,0.02767246961593628,56,TD3_tuned
37,0.698607852836713,0.13350117206573486,0.13350117206573486,56,TD3_tuned
38,0.5513956806498034,0.16851139068603516,0.16851139068603516,56,TD3_tuned
39,0.5976520129425807,0.009824872016906738,0.009824872016906738,56,TD3_tuned
40,0.6258316061451686,0.058847784996032715,0.058847784996032715,56,TD3_tuned
41,0.6499882634967937,0.09245425462722778,0.09245425462722778,56,TD3_tuned
42,0.5617991188382615,0.13425737619400024,0.13425737619400024,56,TD3_tuned
43,0.4587616626305737,0.02579784393310547,0.02579784393310547,56,TD3_tuned
44,0.595605885707145,0,0,56,TD3_tuned
45,0.6541645195696337,0.056957781314849854,0.056957781314849854,56,TD3_tuned
46,0.4973776864524604,0.1425800919532776,0.1425800919532776,56,TD3_tuned
47,0.5421488809960425,8.106231689453125e-6,8.106231689453125e-6,56,TD3_tuned
48,0.6974612051613723,0.003684818744659424,0.003684818744659424,56,TD3_tuned
49,0.6812600919390437,0.16764146089553833,0.16764146089553833,56,TD3_tuned
50,0.6484289853468634,0.1568737030029297,0.1568737030029297,56,TD3_tuned
51,0.5829567678640536,0.13127624988555908,0.13127624988555908,56,TD3_tuned
52,0.6189714563551034,0.04298710823059082,0.04298710823059082,56,TD3_tuned
53,0.6037249304127776,0.0828353762626648,0.0828353762626648,56,TD3_tuned
54,0.6742607665594558,0.06481218338012695,0.06481218338012695,56,TD3_tuned
55,0.5502667194924317,0.15322697162628174,0.15322697162628174,56,TD3_tuned
56,0.5723885759553503,0.008722782135009766,0.008722782135009766,56,TD3_tuned
57,0.6680959872985227,0.033297181129455566,0.033297181129455566,56,TD3_tuned
58,0.5905672399495793,0.15013420581817627,0.15013420581817627,56,TD3_tuned
59,0.6876528186834304,0.051737964153289795,0.051737964153289795,56,TD3_tuned
60,0.5663155692620082,0.16073685884475708,0.16073685884475708,56,TD3_tuned
61,0.6091840783948839,0.02876383066177368,0.02876383066177368,56,TD3_tuned
62,0.563320480325347,0.07075518369674683,0.07075518369674683,56,TD3_tuned
63,0.6115529744001764,0.02676159143447876,0.02676159143447876,56,TD3_tuned
64,0.5330538540203705,0.07351332902908325,0.07351332902908325,56,TD3_tuned
65,0.5804311627059078,0.0013966560363769531,0.0013966560363769531,56,TD3_tuned
66,0.5369631520783988,0.04043012857437134,0.04043012857437134,56,TD3_tuned
67,0.6465934285172562,0.0021195411682128906,0.0021195411682128906,56,TD3_tuned
68,0.6308151265117976,0.12784576416015625,0.12784576416015625,56,TD3_tuned
69,0.5136053715878359,0.10009884834289551,0.10009884834289551,56,TD3_tuned
70,0.656930957266049,1.1372566223144531e-4,1.1372566223144531e-4,56,TD3_tuned
71,0.7150078217413648,0.1447833776473999,0.1447833776473999,56,TD3_tuned
72,0.6135749101552426,0.17850136756896973,0.17850136756896973,56,TD3_tuned
73,0.577733112692619,0.07594913244247437,0.07594913244247437,56,TD3_tuned
74,0.7668588200305828,0.03787219524383545,0.03787219524383545,56,TD3_tuned
75,0.5494182302039545,0.21958673000335693,0.21958673000335693,56,TD3_tuned
76,0.6170153548424263,0.007976293563842773,0.007976293563842773,56,TD3_tuned
77,0.62097858883689006,0.0802728533744812,0.0802728533744812,56,TD3_tuned
78,0.6820795170263492,0.08554601669311523,0.08554601669311523,56,TD3_tuned
79,0.6184400215404194,0.15733295679092407,0.15733295679092407,56,TD3_tuned
80,0.5841707528539595,0.08213162422180176,0.08213162422180176,56,TD3_tuned
81,0.563059760649538,0.044280052185058594,0.044280052185058594,56,TD3_tuned
82,0.5927293370055281,0.026593923568725586,0.026593923568725586,56,TD3_tuned
83,0.5586815168968603,0.054401397705078125,0.054401397705078125,56,TD3_tuned
84,0.6146956259037769,0.021133780479431152,0.021133780479431152,56,TD3_tuned
85,0.5816265606651506,0.07733243703842163,0.07733243703842163,56,TD3_tuned
86,0.533846284951161,0.04162132740020752,0.04162132740020752,56,TD3_tuned
87,0.6738276539442108,0.0015198588371276855,0.0015198588371276855,56,TD3_tuned
88,0.5697707625558264,0.15300703048706055,0.15300703048706055,56,TD3_tuned
89,0.5447731168179977,0.03126257658004761,0.03126257658004761,56,TD3_tuned
90,0.6053373621212255,0.004873871803283691,0.004873871803283691,56,TD3_tuned
91,0.6170755331539197,0.06649333238601685,0.06649333238601685,56,TD3_tuned
92,0.5175831110937258,0.08035057783126831,0.08035057783126831,56,TD3_tuned
93,0.6094449757407031,2.0623207092285156e-4,2.0623207092285156e-4,56,TD3_tuned
94,0.5565708130105761,0.07105398178100586,0.07105398178100586,56,TD3_tuned
95,0.7064968774080974,0.016935765743255615,0.016935765743255615,56,TD3_tuned
96,0.6354991829052624,0.1735948920249939,0.1735948920249939,56,TD3_tuned
97,0.5813408968214041,0.10782694816589355,0.10782694816589355,56,TD3_tuned
98,0.5742875578560676,0.041333556175231934,0.041333556175231934,56,TD3_tuned
99,0.6083046932242947,0.03485405445098877,0.03485405445098877,56,TD3_tuned
0,0.75,0,0,57,TD3_tuned
1,0.6178250920725624,0.20518338680267334,0.20518338680267334,57,TD3_tuned
2,0.5994505323117245,0.08132427930831909,0.08132427930831909,57,TD3_tuned
3,0.6165848984520643,0.06055736541748047,0.06055736541748047,57,TD3_tuned
4,0.5790388181615748,0.07971924543380737,0.07971924543380737,57,TD3_tuned
5,0.5959435304402143,0.03908485174179077,0.03908485174179077,57,TD3_tuned
6,0.5008721159119365,0.05726557970046997,0.05726557970046997,57,TD3_tuned
7,0.624627428875433,1.430511474609375e-5,1.430511474609375e-5,57,TD3_tuned
8,0.6245436529132267,0.09069216251373291,0.09069216251373291,57,TD3_tuned
9,0.5673262111799319,0.09057074785232544,0.09057074785232544,57,TD3_tuned
10,0.7145470665002933,0.029473304748535156,0.029473304748535156,57,TD3_tuned
11,0.6156024777387528,0.17821556329727173,0.17821556329727173,57,TD3_tuned
12,0.5560647233338967,0.07846939563751221,0.07846939563751221,57,TD3_tuned
13,0.6607899800706836,0.016058921813964844,0.016058921813964844,57,TD3_tuned
14,0.6095960679633952,0.14660072326660156,0.14660072326660156,57,TD3_tuned
15,0.63416981869758,0.0712275505065918,0.0712275505065918,57,TD3_tuned
16,0.5808413050005584,0.10557818412780762,0.10557818412780762,57,TD3_tuned
17,0.6388531225223051,0.04083508253097534,0.04083508253097534,57,TD3_tuned
18,0.5862144550233592,0.11370265483856201,0.11370265483856201,57,TD3_tuned
19,0.6442016942370705,0.0465431809425354,0.0465431809425354,57,TD3_tuned
20,0.49638145140319767,0.12350112199783325,0.12350112199783325,57,TD3_tuned
21,0.5498342201286297,6.9141387939453125e-6,6.9141387939453125e-6,57,TD3_tuned
22,0.7092382978596712,0.008333981037139893,0.008333981037139893,57,TD3_tuned
23,0.5677864459130956,0.17513346672058105,0.17513346672058105,57,TD3_tuned
24,0.5800657437106083,0.029802322387695312,0.029802322387695312,57,TD3_tuned
25,0.5903235180484204,0.04007279872894287,0.04007279872894287,57,TD3_tuned
26,0.5479722574945087,0.05143272876739502,0.05143272876739502,57,TD3_tuned
27,0.4961215284340065,0.0068479180335998535,0.0068479180335998535,57,TD3_tuned
28,0.5596706490580118,6.616115570068359e-6,6.616115570068359e-6,57,TD3_tuned
29,0.6181213370020477,0.02344071865081787,0.02344071865081787,57,TD3_tuned
30,0.608194984878231,0.08171224594116211,0.08171224594116211,57,TD3_tuned
31,0.6053130320536031,0.06963324546813965,0.06963324546813965,57,TD3_tuned
32,0.61571211288592,0.06646746397018433,0.06646746397018433,57,TD3_tuned
33,0.666628424271298,0.07860791683197021,0.07860791683197021,57,TD3_tuned
34,0.5822747905603665,0.14941459894180298,0.14941459894180298,57,TD3_tuned
35,0.5835133698297188,0.042281508445739746,0.042281508445739746,57,TD3_tuned
36,0.5992811537925994,0.043574631214141846,0.043574631214141846,57,TD3_tuned
37,0.6446532611705703,0.060394465923309326,0.060394465923309326,57,TD3_tuned
38,0.6686921474731096,0.12431073188781738,0.12431073188781738,57,TD3_tuned
39,0.5606101353426836,0.1504274606704712,0.1504274606704712,57,TD3_tuned
40,0.6154610857921181,0.02506840229034424,0.02506840229034424,57,TD3_tuned
41,0.6299310313124531,0.07829111814498901,0.07829111814498901,57,TD3_tuned
42,0.5532093429662402,0.09870028495788574,0.09870028495788574,57,TD3_tuned
43,0.6169097618205253,0.01189267635345459,0.01189267635345459,57,TD3_tuned
44,0.5326939463882198,0.08013671636581421,0.08013671636581421,57,TD3_tuned
45,0.5120566020259211,0.0013440251350402832,0.0013440251350402832,57,TD3_tuned
46,0.605701487070764,8.83936882019043e-5,8.83936882019043e-5,57,TD3_tuned
47,0.5926844754900568,0.06688094139099121,0.06688094139099121,57,TD3_tuned
48,0.6237706262730202,0.054362475872039795,0.054362475872039795,57,TD3_tuned
49,0.6080033957109797,0.08945786952972412,0.08945786952972412,57,TD3_tuned
50,0.5605513585200037,0.06941789388656616,0.06941789388656616,57,TD3_tuned
51,0.6077166184205706,0.02503281831741333,0.02503281831741333,57,TD3_tuned
52,0.5467550880797113,0.06909680366516113,0.06909680366516113,57,TD3_tuned
53,0.6904527601279753,0.0060193538665771484,0.0060193538665771484,57,TD3_tuned
54,0.5310649849495673,0.16257613897323608,0.16257613897323608,57,TD3_tuned
55,0.594291281002665,0.0011295080184936523,0.0011295080184936523,57,TD3_tuned
56,0.5569434795349062,0.055774688720703125,0.055774688720703125,57,TD3_tuned
57,0.6446323892928895,0.01761162281036377,0.01761162281036377,57,TD3_tuned
58,0.5779885225244983,0.12427318096160889,0.12427318096160889,57,TD3_tuned
59,0.5864031853763086,0.03810626268386841,0.03810626268386841,57,TD3_tuned
60,0.6602167840906141,0.046757519245147705,0.046757519245147705,57,TD3_tuned
61,0.5903419243286641,0.14632940292358398,0.14632940292358398,57,TD3_tuned
62,0.6412738030901858,0.05145573616027832,0.05145573616027832,57,TD3_tuned
63,0.546645787853513,0.11812984943389893,0.11812984943389893,57,TD3_tuned
64,0.5392413538220004,0.005949676036834717,0.005949676036834717,57,TD3_tuned
65,0.6168903584251992,0.0027025938034057617,0.0027025938034057617,57,TD3_tuned
66,0.5942578258632928,0.08011174201965332,0.08011174201965332,57,TD3_tuned
67,0.6468022212365454,0.055744946002960205,0.055744946002960205,57,TD3_tuned
68,0.5893232410099574,0.1282317042350769,0.1282317042350769,57,TD3_tuned
69,0.62472181919908,0.05019831657409668,0.05019831657409668,57,TD3_tuned
70,0.5218769138912275,0.09082907438278198,0.09082907438278198,57,TD3_tuned
71,0.6948523227771952,3.692507743835449e-4,3.692507743835449e-4,57,TD3_tuned
72,0.5952061569151932,0.16570031642913818,0.16570031642913818,57,TD3_tuned
73,0.6507361952184519,0.05659550428390503,0.05659550428390503,57,TD3_tuned
74,0.5468979798490733,0.13570952415466309,0.13570952415466309,57,TD3_tuned
75,0.6319440552174695,0.006111621856689453,0.006111621856689453,57,TD3_tuned
76,0.5357065107231389,0.10191202163696289,0.10191202163696289,57,TD3_tuned
77,0.6326428931078798,0.0018535852432250977,0.0018535852432250977,57,TD3_tuned
78,0.5854780993525386,0.10304993391036987,0.10304993391036987,57,TD3_tuned
79,0.6158633384607212,0.045716047286987305,0.045716047286987305,57,TD3_tuned
80,0.6491373956989717,0.07879948616027832,0.07879948616027832,57,TD3_tuned
81,0.5277701337918909,0.13262295722961426,0.13262295722961426,57,TD3_tuned
82,0.565684290444242,7.966756820678711e-4,7.966756820678711e-4,57,TD3_tuned
83,0.6365102972743388,0.028329908847808838,0.028329908847808838,57,TD3_tuned
84,0.7122893359769619,0.10956746339797974,0.10956746339797974,57,TD3_tuned
85,0.6026561197562716,0.176863431930542,0.176863431930542,57,TD3_tuned
86,0.6453378109172508,0.06372189521789551,0.06372189521789551,57,TD3_tuned
87,0.5891125712680921,0.12554746866226196,0.12554746866226196,57,TD3_tuned
88,0.7184304184230024,0.0499420166015625,0.0499420166015625,57,TD3_tuned
89,0.5184003871023843,0.18063712120056152,0.18063712120056152,57,TD3_tuned
90,0.5979738300925008,2.3049116134643555e-4,2.3049116134643555e-4,57,TD3_tuned
91,0.5257830360372002,0.059150516986846924,0.059150516986846924,57,TD3_tuned
92,0.46833322083134576,6.254315376281738e-4,6.254315376281738e-4,57,TD3_tuned
